"kegg","n_mags_human","n_mags_wild","n_mags_NA","absent_human","absent_wild","absent_NA","p_value","odds_ratio","conf_low","conf_high","log_or","log2_or","se_log_or","se_log2_or","p_adj","prop_g1","prop_g2","diff_prop","species","contrast","n_mags_domestic","absent_domestic","neg_log10_padj","sig","ko","pathway_map","pathway_name","class","category"
"K07278",120,10,8,0,0,NA,1,0,0,Inf,-Inf,-Inf,Inf,Inf,1,1,1,0,"bacteroides_fragilis","HumanvsWild",NA,NA,0,FALSE,NA,NA,NA,NA,NA
"K07282",120,10,8,0,0,NA,1,0,0,Inf,-Inf,-Inf,Inf,Inf,1,1,1,0,"bacteroides_fragilis","HumanvsWild",NA,NA,0,FALSE,NA,NA,NA,NA,NA
"K07289",120,10,8,0,0,NA,1,0,0,Inf,-Inf,-Inf,Inf,Inf,1,1,1,0,"bacteroides_fragilis","HumanvsWild",NA,NA,0,FALSE,NA,NA,NA,NA,NA
"K07301",120,10,8,0,0,NA,1,0,0,Inf,-Inf,-Inf,Inf,Inf,1,1,1,0,"bacteroides_fragilis","HumanvsWild",NA,NA,0,FALSE,NA,NA,NA,NA,NA
"K07313",1,0,0,119,0,0,1,0,0,Inf,-Inf,-Inf,Inf,Inf,1,0.00833333333333333,NA,NA,"bacteroides_fragilis","HumanvsWild",NA,NA,0,FALSE,NA,NA,NA,NA,NA
"K07315",113,10,7,7,0,NA,1,0,0,9.10452556450729,-Inf,-Inf,Inf,Inf,1,0.941666666666667,1,0.0583333333333333,"bacteroides_fragilis","HumanvsWild",NA,NA,0,FALSE,NA,NA,NA,NA,NA
"K07316",120,10,8,0,0,NA,1,0,0,Inf,-Inf,-Inf,Inf,Inf,1,1,1,0,"bacteroides_fragilis","HumanvsWild",NA,NA,0,FALSE,NA,NA,NA,NA,NA
"K07317",115,5,8,5,5,NA,0.00018687878909181,21.5940295224756,3.73317295021615,135.65238067342,3.07241686548506,4.43256057537891,0.916540066357574,1.32228780851011,0.0280816527075293,0.958333333333333,0.5,-0.458333333333333,"bacteroides_fragilis","HumanvsWild",NA,NA,1.55157733597819,TRUE,NA,NA,NA,NA,NA
"K07318",2,2,0,118,8,0,0.0295724578479569,0.0713596988666956,0.00460880618494863,1.10089125572446,-2.64002201063667,-3.80874666258323,1.39691492392352,2.01532223328825,0.560137142767183,0.0166666666666667,0.2,0.183333333333333,"bacteroides_fragilis","HumanvsWild",NA,NA,0.251705628252528,FALSE,NA,NA,NA,NA,NA
"K07319",9,0,1,111,0,NA,1,0,0,Inf,-Inf,-Inf,Inf,Inf,1,0.075,NA,NA,"bacteroides_fragilis","HumanvsWild",NA,NA,0,FALSE,NA,NA,NA,NA,NA
"K07322",120,10,8,0,0,NA,1,0,0,Inf,-Inf,-Inf,Inf,Inf,1,1,1,0,"bacteroides_fragilis","HumanvsWild",NA,NA,0,FALSE,NA,NA,NA,NA,NA
"K07334",33,3,4,87,7,NA,1,0.88591718056661,0.188084334881942,5.62121929505703,-0.121131808404631,-0.174756259279274,0.866687097890498,1.25036517812907,1,0.275,0.3,0.025,"bacteroides_fragilis","HumanvsWild",NA,NA,0,FALSE,NA,NA,NA,NA,NA
"K07335",2,0,0,118,0,0,1,0,0,Inf,-Inf,-Inf,Inf,Inf,1,0.0166666666666667,NA,NA,"bacteroides_fragilis","HumanvsWild",NA,NA,0,FALSE,NA,NA,NA,NA,NA
"K07339",5,0,0,115,0,0,1,0,0,Inf,-Inf,-Inf,Inf,Inf,1,0.0416666666666667,NA,NA,"bacteroides_fragilis","HumanvsWild",NA,NA,0,FALSE,NA,NA,NA,NA,NA
"K07341",53,4,3,67,6,NA,1,1.18502221442668,0.265288579894553,6.01156525964702,0.169761520763009,0.244914104138562,0.79607709743519,1.14849648063503,1,0.441666666666667,0.4,-0.0416666666666666,"bacteroides_fragilis","HumanvsWild",NA,NA,0,FALSE,NA,NA,NA,NA,NA
"K07386",120,10,8,0,0,NA,1,0,0,Inf,-Inf,-Inf,Inf,Inf,1,1,1,0,"bacteroides_fragilis","HumanvsWild",NA,NA,0,FALSE,NA,NA,NA,NA,NA
"K07387",120,10,8,0,0,NA,1,0,0,Inf,-Inf,-Inf,Inf,Inf,1,1,1,0,"bacteroides_fragilis","HumanvsWild",NA,NA,0,FALSE,NA,NA,NA,NA,NA
"K07391",120,9,8,0,1,NA,0.0769230769230769,Inf,0.30769229248047,Inf,Inf,Inf,Inf,Inf,0.595823420565689,1,0.9,-0.1,"bacteroides_fragilis","HumanvsWild",NA,NA,0.224882429582656,FALSE,NA,NA,NA,NA,NA
"K07392",2,0,0,118,0,0,1,0,0,Inf,-Inf,-Inf,Inf,Inf,1,0.0166666666666667,NA,NA,"bacteroides_fragilis","HumanvsWild",NA,NA,0,FALSE,NA,NA,NA,NA,NA
"K07399",120,10,8,0,0,NA,1,0,0,Inf,-Inf,-Inf,Inf,Inf,1,1,1,0,"bacteroides_fragilis","HumanvsWild",NA,NA,0,FALSE,NA,NA,NA,NA,NA
"K07403",120,10,8,0,0,NA,1,0,0,Inf,-Inf,-Inf,Inf,Inf,1,1,1,0,"bacteroides_fragilis","HumanvsWild",NA,NA,0,FALSE,NA,NA,NA,NA,NA
"K07404",120,10,8,0,0,NA,1,0,0,Inf,-Inf,-Inf,Inf,Inf,1,1,1,0,"bacteroides_fragilis","HumanvsWild",NA,NA,0,FALSE,NA,NA,NA,NA,NA
"K07405",120,10,8,0,0,NA,1,0,0,Inf,-Inf,-Inf,Inf,Inf,1,1,1,0,"bacteroides_fragilis","HumanvsWild",NA,NA,0,FALSE,NA,NA,NA,NA,NA
"K07407",120,10,8,0,0,NA,1,0,0,Inf,-Inf,-Inf,Inf,Inf,1,1,1,0,"bacteroides_fragilis","HumanvsWild",NA,NA,0,FALSE,NA,NA,NA,NA,NA
"K07443",120,9,8,0,1,NA,0.0769230769230769,Inf,0.30769229248047,Inf,Inf,Inf,Inf,Inf,0.595823420565689,1,0.9,-0.1,"bacteroides_fragilis","HumanvsWild",NA,NA,0.224882429582656,FALSE,NA,NA,NA,NA,NA
"K07445",1,0,0,119,0,0,1,0,0,Inf,-Inf,-Inf,Inf,Inf,1,0.00833333333333333,NA,NA,"bacteroides_fragilis","HumanvsWild",NA,NA,0,FALSE,NA,NA,NA,NA,NA
"K07447",120,10,8,0,0,NA,1,0,0,Inf,-Inf,-Inf,Inf,Inf,1,1,1,0,"bacteroides_fragilis","HumanvsWild",NA,NA,0,FALSE,NA,NA,NA,NA,NA
"K07448",5,1,1,115,9,NA,0.387473905878044,0.395357255584923,0.0376119234798772,20.5408339989523,-0.927965478325717,-1.33877119369667,1.60786963580483,2.31966554997157,1,0.0416666666666667,0.1,0.0583333333333333,"bacteroides_fragilis","HumanvsWild",NA,NA,0,FALSE,NA,NA,NA,NA,NA
"K07450",1,0,0,119,0,0,1,0,0,Inf,-Inf,-Inf,Inf,Inf,1,0.00833333333333333,NA,NA,"bacteroides_fragilis","HumanvsWild",NA,NA,0,FALSE,NA,NA,NA,NA,NA
"K07451",50,6,4,70,4,NA,0.326363521302199,0.478957115881553,0.0943151065811086,2.14007801661726,-0.736144214010127,-1.06203160693151,0.796417395373174,1.14898742678258,1,0.416666666666667,0.6,0.183333333333333,"bacteroides_fragilis","HumanvsWild",NA,NA,0,FALSE,NA,NA,NA,NA,NA
"K07452",88,2,5,32,8,NA,0.00125172239061465,10.7687912594244,2.0058027375618,109.398916074312,2.37665225269007,3.42878441887355,1.02014199834995,1.47175380202203,0.0468751542948179,0.733333333333333,0.2,-0.533333333333333,"bacteroides_fragilis","HumanvsWild",NA,NA,1.32905728973297,TRUE,NA,NA,NA,NA,NA
"K07453",12,0,0,108,0,0,1,0,0,Inf,-Inf,-Inf,Inf,Inf,1,0.1,NA,NA,"bacteroides_fragilis","HumanvsWild",NA,NA,0,FALSE,NA,NA,NA,NA,NA
"K07454",1,0,0,119,0,0,1,0,0,Inf,-Inf,-Inf,Inf,Inf,1,0.00833333333333333,NA,NA,"bacteroides_fragilis","HumanvsWild",NA,NA,0,FALSE,NA,NA,NA,NA,NA
"K07455",13,0,1,107,0,NA,1,0,0,Inf,-Inf,-Inf,Inf,Inf,1,0.108333333333333,NA,NA,"bacteroides_fragilis","HumanvsWild",NA,NA,0,FALSE,NA,NA,NA,NA,NA
"K07456",120,10,8,0,0,NA,1,0,0,Inf,-Inf,-Inf,Inf,Inf,1,1,1,0,"bacteroides_fragilis","HumanvsWild",NA,NA,0,FALSE,NA,NA,NA,NA,NA
"K07458",32,2,4,88,8,NA,1,1.45072562207776,0.269187184617788,14.734845469556,0.372063860278783,0.536774686118204,1.0210620960729,1.47308122244407,1,0.266666666666667,0.2,-0.0666666666666667,"bacteroides_fragilis","HumanvsWild",NA,NA,0,FALSE,NA,NA,NA,NA,NA
"K07459",120,10,8,0,0,NA,1,0,0,Inf,-Inf,-Inf,Inf,Inf,1,1,1,0,"bacteroides_fragilis","HumanvsWild",NA,NA,0,FALSE,NA,NA,NA,NA,NA
"K07460",120,10,8,0,0,NA,1,0,0,Inf,-Inf,-Inf,Inf,Inf,1,1,1,0,"bacteroides_fragilis","HumanvsWild",NA,NA,0,FALSE,NA,NA,NA,NA,NA
"K07461",1,1,0,119,9,0,0.148479427549195,0.0793878601596359,0.000965611987612147,6.59191036444057,-2.53340981713355,-3.65493777971799,2.2521917521603,3.24922587197268,1,0.00833333333333333,0.1,0.0916666666666667,"bacteroides_fragilis","HumanvsWild",NA,NA,0,FALSE,NA,NA,NA,NA,NA
"K07462",120,10,8,0,0,NA,1,0,0,Inf,-Inf,-Inf,Inf,Inf,1,1,1,0,"bacteroides_fragilis","HumanvsWild",NA,NA,0,FALSE,NA,NA,NA,NA,NA
"K07464",13,0,0,107,0,0,1,0,0,Inf,-Inf,-Inf,Inf,Inf,1,0.108333333333333,NA,NA,"bacteroides_fragilis","HumanvsWild",NA,NA,0,FALSE,NA,NA,NA,NA,NA
"K07465",3,0,0,117,0,0,1,0,0,Inf,-Inf,-Inf,Inf,Inf,1,0.025,NA,NA,"bacteroides_fragilis","HumanvsWild",NA,NA,0,FALSE,NA,NA,NA,NA,NA
"K07473",1,0,0,119,0,0,1,0,0,Inf,-Inf,-Inf,Inf,Inf,1,0.00833333333333333,NA,NA,"bacteroides_fragilis","HumanvsWild",NA,NA,0,FALSE,NA,NA,NA,NA,NA
"K07474",6,0,0,114,0,0,1,0,0,Inf,-Inf,-Inf,Inf,Inf,1,0.05,NA,NA,"bacteroides_fragilis","HumanvsWild",NA,NA,0,FALSE,NA,NA,NA,NA,NA
"K07478",120,10,8,0,0,NA,1,0,0,Inf,-Inf,-Inf,Inf,Inf,1,1,1,0,"bacteroides_fragilis","HumanvsWild",NA,NA,0,FALSE,NA,NA,NA,NA,NA
"K07479",5,0,0,115,0,0,1,0,0,Inf,-Inf,-Inf,Inf,Inf,1,0.0416666666666667,NA,NA,"bacteroides_fragilis","HumanvsWild",NA,NA,0,FALSE,NA,NA,NA,NA,NA
"K07480",1,0,0,119,0,0,1,0,0,Inf,-Inf,-Inf,Inf,Inf,1,0.00833333333333333,NA,NA,"bacteroides_fragilis","HumanvsWild",NA,NA,0,FALSE,NA,NA,NA,NA,NA
"K07481",20,0,1,100,0,NA,1,0,0,Inf,-Inf,-Inf,Inf,Inf,1,0.166666666666667,NA,NA,"bacteroides_fragilis","HumanvsWild",NA,NA,0,FALSE,NA,NA,NA,NA,NA
"K07482",47,0,1,73,0,NA,1,0,0,Inf,-Inf,-Inf,Inf,Inf,1,0.391666666666667,NA,NA,"bacteroides_fragilis","HumanvsWild",NA,NA,0,FALSE,NA,NA,NA,NA,NA
"K07483",8,0,1,112,0,NA,1,0,0,Inf,-Inf,-Inf,Inf,Inf,1,0.0666666666666667,NA,NA,"bacteroides_fragilis","HumanvsWild",NA,NA,0,FALSE,NA,NA,NA,NA,NA
"K07484",2,1,0,118,9,0,0.215004472271914,0.157063669486265,0.00747661902451735,9.99048357788914,-1.85110401771312,-2.67057858652435,1.83612438493199,2.64896754459667,1,0.0166666666666667,0.1,0.0833333333333333,"bacteroides_fragilis","HumanvsWild",NA,NA,0,FALSE,NA,NA,NA,NA,NA
"K07485",8,3,0,112,7,0,0.039324721135898,0.170824083085689,0.0304679342822041,1.21407711702595,-1.76712100589481,-2.54941671185517,0.940067524776582,1.35623075609594,0.595823420565689,0.0666666666666667,0.3,0.233333333333333,"bacteroides_fragilis","HumanvsWild",NA,NA,0.224882429582656,FALSE,NA,NA,NA,NA,NA
"K07486",42,1,1,78,9,NA,0.16379535953516,4.80350975901982,0.627974300115862,217.178594106323,1.56934685051331,2.26408891867027,1.49132042502511,2.15152058156015,1,0.35,0.1,-0.25,"bacteroides_fragilis","HumanvsWild",NA,NA,0,FALSE,NA,NA,NA,NA,NA
"K07487",89,4,3,31,6,NA,0.0311591558545632,4.2487063278456,0.937508973855345,21.8816345874896,1.44661454315114,2.08702362748201,0.803616487438272,1.1593735212038,0.575678174558897,0.741666666666667,0.4,-0.341666666666667,"bacteroides_fragilis","HumanvsWild",NA,NA,0.239820235454218,FALSE,NA,NA,NA,NA,NA
"K07488",61,0,2,59,0,NA,1,0,0,Inf,-Inf,-Inf,Inf,Inf,1,0.508333333333333,NA,NA,"bacteroides_fragilis","HumanvsWild",NA,NA,0,FALSE,NA,NA,NA,NA,NA
"K07491",6,0,0,114,0,0,1,0,0,Inf,-Inf,-Inf,Inf,Inf,1,0.05,NA,NA,"bacteroides_fragilis","HumanvsWild",NA,NA,0,FALSE,NA,NA,NA,NA,NA
"K07492",43,3,6,77,7,NA,1,1.30045712734067,0.278861329288832,8.18964148393616,0.262715839073797,0.379018838194751,0.862222135308727,1.24392359875459,1,0.358333333333333,0.3,-0.0583333333333333,"bacteroides_fragilis","HumanvsWild",NA,NA,0,FALSE,NA,NA,NA,NA,NA
"K07493",26,3,1,94,7,NA,0.692003129060781,0.647790296431144,0.135724301454046,4.14979826443219,-0.434188251623626,-0.626401237429654,0.872497287770183,1.25874751025511,1,0.216666666666667,0.3,0.0833333333333333,"bacteroides_fragilis","HumanvsWild",NA,NA,0,FALSE,NA,NA,NA,NA,NA
"K07496",8,3,1,112,7,NA,0.039324721135898,0.170824083085689,0.0304679342822041,1.21407711702595,-1.76712100589481,-2.54941671185517,0.940067524776582,1.35623075609594,0.595823420565689,0.0666666666666667,0.3,0.233333333333333,"bacteroides_fragilis","HumanvsWild",NA,NA,0.224882429582656,FALSE,NA,NA,NA,NA,NA
"K07497",39,1,4,81,9,NA,0.173806394591816,4.29774061479972,0.560589620908961,194.563079737901,1.45808944618971,2.10357841319042,1.49222514861601,2.15282582179812,1,0.325,0.1,-0.225,"bacteroides_fragilis","HumanvsWild",NA,NA,0,FALSE,NA,NA,NA,NA,NA
"K07504",1,0,0,119,0,0,1,0,0,Inf,-Inf,-Inf,Inf,Inf,1,0.00833333333333333,NA,NA,"bacteroides_fragilis","HumanvsWild",NA,NA,0,FALSE,NA,NA,NA,NA,NA
"K07505",3,0,0,117,0,0,1,0,0,Inf,-Inf,-Inf,Inf,Inf,1,0.025,NA,NA,"bacteroides_fragilis","HumanvsWild",NA,NA,0,FALSE,NA,NA,NA,NA,NA
"K07506",119,9,8,1,1,NA,0.148479427549195,12.5963843588825,0.151701091901129,1035.61266101608,2.53340981713354,3.65493777971798,2.25219175216031,3.2492258719727,1,0.991666666666667,0.9,-0.0916666666666667,"bacteroides_fragilis","HumanvsWild",NA,NA,0,FALSE,NA,NA,NA,NA,NA
"K07507",120,10,8,0,0,NA,1,0,0,Inf,-Inf,-Inf,Inf,Inf,1,1,1,0,"bacteroides_fragilis","HumanvsWild",NA,NA,0,FALSE,NA,NA,NA,NA,NA
"K07552",119,10,5,1,0,NA,1,0,0,464.609800362971,-Inf,-Inf,Inf,Inf,1,0.991666666666667,1,0.0083333333333333,"bacteroides_fragilis","HumanvsWild",NA,NA,0,FALSE,NA,NA,NA,NA,NA
"K07560",120,10,8,0,0,NA,1,0,0,Inf,-Inf,-Inf,Inf,Inf,1,1,1,0,"bacteroides_fragilis","HumanvsWild",NA,NA,0,FALSE,NA,NA,NA,NA,NA
"K07566",120,10,8,0,0,NA,1,0,0,Inf,-Inf,-Inf,Inf,Inf,1,1,1,0,"bacteroides_fragilis","HumanvsWild",NA,NA,0,FALSE,NA,NA,NA,NA,NA
"K07568",120,10,8,0,0,NA,1,0,0,Inf,-Inf,-Inf,Inf,Inf,1,1,1,0,"bacteroides_fragilis","HumanvsWild",NA,NA,0,FALSE,NA,NA,NA,NA,NA
"K07588",120,10,8,0,0,NA,1,0,0,Inf,-Inf,-Inf,Inf,Inf,1,1,1,0,"bacteroides_fragilis","HumanvsWild",NA,NA,0,FALSE,NA,NA,NA,NA,NA
"K07636",120,10,8,0,0,NA,1,0,0,Inf,-Inf,-Inf,Inf,Inf,1,1,1,0,"bacteroides_fragilis","HumanvsWild",NA,NA,0,FALSE,NA,NA,NA,NA,NA
"K07644",120,10,8,0,0,NA,1,0,0,Inf,-Inf,-Inf,Inf,Inf,1,1,1,0,"bacteroides_fragilis","HumanvsWild",NA,NA,0,FALSE,NA,NA,NA,NA,NA
"K07645",120,10,8,0,0,NA,1,0,0,Inf,-Inf,-Inf,Inf,Inf,1,1,1,0,"bacteroides_fragilis","HumanvsWild",NA,NA,0,FALSE,NA,NA,NA,NA,NA
"K07646",120,10,8,0,0,NA,1,0,0,Inf,-Inf,-Inf,Inf,Inf,1,1,1,0,"bacteroides_fragilis","HumanvsWild",NA,NA,0,FALSE,"ko:K07646","path:map02020","Two-component system","Environmental Information Processing; Signal transduction","Environmental Information Processing"
"K07648",120,10,8,0,0,NA,1,0,0,Inf,-Inf,-Inf,Inf,Inf,1,1,1,0,"bacteroides_fragilis","HumanvsWild",NA,NA,0,FALSE,"ko:K07648","path:map02020","Two-component system","Environmental Information Processing; Signal transduction","Environmental Information Processing"
"K07652",103,3,4,17,7,NA,0.000266529656188073,13.6738003543254,2.79808539038444,89.8619310766907,2.61548161899928,3.7733423612665,0.885035458955383,1.27683626764582,0.0300378922523958,0.858333333333333,0.3,-0.558333333333333,"bacteroides_fragilis","HumanvsWild",NA,NA,1.52233054487922,TRUE,"ko:K07652","path:map02020","Two-component system","Environmental Information Processing; Signal transduction","Environmental Information Processing"
"K07658",120,10,8,0,0,NA,1,0,0,Inf,-Inf,-Inf,Inf,Inf,1,1,1,0,"bacteroides_fragilis","HumanvsWild",NA,NA,0,FALSE,NA,NA,NA,NA,NA
"K07659",1,0,0,119,0,0,1,0,0,Inf,-Inf,-Inf,Inf,Inf,1,0.00833333333333333,NA,NA,"bacteroides_fragilis","HumanvsWild",NA,NA,0,FALSE,NA,NA,NA,NA,NA
"K07665",120,10,8,0,0,NA,1,0,0,Inf,-Inf,-Inf,Inf,Inf,1,1,1,0,"bacteroides_fragilis","HumanvsWild",NA,NA,0,FALSE,NA,NA,NA,NA,NA
"K07672",120,10,8,0,0,NA,1,0,0,Inf,-Inf,-Inf,Inf,Inf,1,1,1,0,"bacteroides_fragilis","HumanvsWild",NA,NA,0,FALSE,NA,NA,NA,NA,NA
"K07678",119,10,8,1,0,NA,1,0,0,464.609800362971,-Inf,-Inf,Inf,Inf,1,0.991666666666667,1,0.0083333333333333,"bacteroides_fragilis","HumanvsWild",NA,NA,0,FALSE,NA,NA,NA,NA,NA
"K07679",120,10,8,0,0,NA,1,0,0,Inf,-Inf,-Inf,Inf,Inf,1,1,1,0,"bacteroides_fragilis","HumanvsWild",NA,NA,0,FALSE,NA,NA,NA,NA,NA
"K07686",16,0,3,104,0,NA,1,0,0,Inf,-Inf,-Inf,Inf,Inf,1,0.133333333333333,NA,NA,"bacteroides_fragilis","HumanvsWild",NA,NA,0,FALSE,"ko:K07686","path:map02020","Two-component system","Environmental Information Processing; Signal transduction","Environmental Information Processing"
"K07689",120,10,8,0,0,NA,1,0,0,Inf,-Inf,-Inf,Inf,Inf,1,1,1,0,"bacteroides_fragilis","HumanvsWild",NA,NA,0,FALSE,NA,NA,NA,NA,NA
"K07691",1,0,0,119,0,0,1,0,0,Inf,-Inf,-Inf,Inf,Inf,1,0.00833333333333333,NA,NA,"bacteroides_fragilis","HumanvsWild",NA,NA,0,FALSE,NA,NA,NA,NA,NA
"K07696",8,0,0,112,0,0,1,0,0,Inf,-Inf,-Inf,Inf,Inf,1,0.0666666666666667,NA,NA,"bacteroides_fragilis","HumanvsWild",NA,NA,0,FALSE,"ko:K07696","path:map02020","Two-component system","Environmental Information Processing; Signal transduction","Environmental Information Processing"
"K07705",3,0,0,117,0,0,1,0,0,Inf,-Inf,-Inf,Inf,Inf,1,0.025,NA,NA,"bacteroides_fragilis","HumanvsWild",NA,NA,0,FALSE,NA,NA,NA,NA,NA
"K07709",21,1,4,99,9,NA,1,1.90121038897382,0.239867936486624,87.578366043107,0.642490730172529,0.926918190237036,1.50515325923319,2.17147714287358,1,0.175,0.1,-0.075,"bacteroides_fragilis","HumanvsWild",NA,NA,0,FALSE,"ko:K07709","path:map02020","Two-component system","Environmental Information Processing; Signal transduction","Environmental Information Processing"
"K07710",120,10,8,0,0,NA,1,0,0,Inf,-Inf,-Inf,Inf,Inf,1,1,1,0,"bacteroides_fragilis","HumanvsWild",NA,NA,0,FALSE,NA,NA,NA,NA,NA
"K07713",120,10,8,0,0,NA,1,0,0,Inf,-Inf,-Inf,Inf,Inf,1,1,1,0,"bacteroides_fragilis","HumanvsWild",NA,NA,0,FALSE,NA,NA,NA,NA,NA
"K07714",2,0,0,118,0,0,1,0,0,Inf,-Inf,-Inf,Inf,Inf,1,0.0166666666666667,NA,NA,"bacteroides_fragilis","HumanvsWild",NA,NA,0,FALSE,NA,NA,NA,NA,NA
"K07720",120,10,8,0,0,NA,1,0,0,Inf,-Inf,-Inf,Inf,Inf,1,1,1,0,"bacteroides_fragilis","HumanvsWild",NA,NA,0,FALSE,"ko:K07720","path:map02020","Two-component system","Environmental Information Processing; Signal transduction","Environmental Information Processing"
"K07727",120,10,8,0,0,NA,1,0,0,Inf,-Inf,-Inf,Inf,Inf,1,1,1,0,"bacteroides_fragilis","HumanvsWild",NA,NA,0,FALSE,NA,NA,NA,NA,NA
"K07729",80,5,3,40,5,NA,0.313642762862682,1.98865461842075,0.430684876644152,9.19139266065758,0.687458338951896,0.991792736423665,0.780777057840655,1.12642318938659,1,0.666666666666667,0.5,-0.166666666666667,"bacteroides_fragilis","HumanvsWild",NA,NA,0,FALSE,NA,NA,NA,NA,NA
"K07733",2,0,0,118,0,0,1,0,0,Inf,-Inf,-Inf,Inf,Inf,1,0.0166666666666667,NA,NA,"bacteroides_fragilis","HumanvsWild",NA,NA,0,FALSE,NA,NA,NA,NA,NA
"K07735",120,10,8,0,0,NA,1,0,0,Inf,-Inf,-Inf,Inf,Inf,1,1,1,0,"bacteroides_fragilis","HumanvsWild",NA,NA,0,FALSE,NA,NA,NA,NA,NA
"K07741",27,0,4,93,0,NA,1,0,0,Inf,-Inf,-Inf,Inf,Inf,1,0.225,NA,NA,"bacteroides_fragilis","HumanvsWild",NA,NA,0,FALSE,NA,NA,NA,NA,NA
"K07755",16,0,4,104,0,NA,1,0,0,Inf,-Inf,-Inf,Inf,Inf,1,0.133333333333333,NA,NA,"bacteroides_fragilis","HumanvsWild",NA,NA,0,FALSE,NA,NA,NA,NA,NA
"K07771",9,0,4,111,0,NA,1,0,0,Inf,-Inf,-Inf,Inf,Inf,1,0.075,NA,NA,"bacteroides_fragilis","HumanvsWild",NA,NA,0,FALSE,NA,NA,NA,NA,NA
"K07787",119,5,8,1,5,NA,5.10613722479684e-06,103.636822477482,9.46244684050678,5409.34673169777,4.64089269599467,6.69539287780932,1.61952872747883,2.33648606371092,0.00383641110156403,0.991666666666667,0.5,-0.491666666666667,"bacteroides_fragilis","HumanvsWild",NA,NA,2.41607486094494,TRUE,"ko:K07787","path:map02020","Two-component system","Environmental Information Processing; Signal transduction","Environmental Information Processing"
"K07791",120,10,8,0,0,NA,1,0,0,Inf,-Inf,-Inf,Inf,Inf,1,1,1,0,"bacteroides_fragilis","HumanvsWild",NA,NA,0,FALSE,NA,NA,NA,NA,NA
"K07798",117,5,8,3,5,NA,4.45059171456971e-05,35.7244873970528,5.36365214059943,300.932325407021,3.57583637513504,5.15884140543769,1.02735721795019,1.48216316355821,0.0111462596940446,0.975,0.5,-0.475,"bacteroides_fragilis","HumanvsWild",NA,NA,1.95287084263845,TRUE,"ko:K07798","path:map02020","Two-component system","Environmental Information Processing; Signal transduction","Environmental Information Processing"
"K07979",120,10,8,0,0,NA,1,0,0,Inf,-Inf,-Inf,Inf,Inf,1,1,1,0,"bacteroides_fragilis","HumanvsWild",NA,NA,0,FALSE,NA,NA,NA,NA,NA
"K08076",2,0,0,118,0,0,1,0,0,Inf,-Inf,-Inf,Inf,Inf,1,0.0166666666666667,NA,NA,"bacteroides_fragilis","HumanvsWild",NA,NA,0,FALSE,NA,NA,NA,NA,NA
"K08082",16,5,4,104,5,NA,0.0101533453275687,0.157334784940485,0.0320942360315832,0.764643180543731,-1.84937935579061,-2.66809042532154,0.808860419188401,1.16693891553447,0.248756960525434,0.133333333333333,0.5,0.366666666666667,"bacteroides_fragilis","HumanvsWild",NA,NA,0.604224758318944,FALSE,NA,NA,NA,NA,NA
"K08135",2,0,0,118,0,0,1,0,0,Inf,-Inf,-Inf,Inf,Inf,1,0.0166666666666667,NA,NA,"bacteroides_fragilis","HumanvsWild",NA,NA,0,FALSE,NA,NA,NA,NA,NA
"K08138",120,10,8,0,0,NA,1,0,0,Inf,-Inf,-Inf,Inf,Inf,1,1,1,0,"bacteroides_fragilis","HumanvsWild",NA,NA,0,FALSE,NA,NA,NA,NA,NA
"K08151",1,0,0,119,0,0,1,0,0,Inf,-Inf,-Inf,Inf,Inf,1,0.00833333333333333,NA,NA,"bacteroides_fragilis","HumanvsWild",NA,NA,0,FALSE,NA,NA,NA,NA,NA
"K08153",120,10,8,0,0,NA,1,0,0,Inf,-Inf,-Inf,Inf,Inf,1,1,1,0,"bacteroides_fragilis","HumanvsWild",NA,NA,0,FALSE,NA,NA,NA,NA,NA
"K08156",3,0,0,117,0,0,1,0,0,Inf,-Inf,-Inf,Inf,Inf,1,0.025,NA,NA,"bacteroides_fragilis","HumanvsWild",NA,NA,0,FALSE,NA,NA,NA,NA,NA
"K08161",120,9,8,0,1,NA,0.0769230769230769,Inf,0.30769229248047,Inf,Inf,Inf,Inf,Inf,0.595823420565689,1,0.9,-0.1,"bacteroides_fragilis","HumanvsWild",NA,NA,0.224882429582656,FALSE,NA,NA,NA,NA,NA
"K08166",1,0,0,119,0,0,1,0,0,Inf,-Inf,-Inf,Inf,Inf,1,0.00833333333333333,NA,NA,"bacteroides_fragilis","HumanvsWild",NA,NA,0,FALSE,NA,NA,NA,NA,NA
"K08169",120,10,8,0,0,NA,1,0,0,Inf,-Inf,-Inf,Inf,Inf,1,1,1,0,"bacteroides_fragilis","HumanvsWild",NA,NA,0,FALSE,NA,NA,NA,NA,NA
"K08191",120,9,8,0,1,NA,0.0769230769230769,Inf,0.30769229248047,Inf,Inf,Inf,Inf,Inf,0.595823420565689,1,0.9,-0.1,"bacteroides_fragilis","HumanvsWild",NA,NA,0.224882429582656,FALSE,NA,NA,NA,NA,NA
"K08194",120,10,8,0,0,NA,1,0,0,Inf,-Inf,-Inf,Inf,Inf,1,1,1,0,"bacteroides_fragilis","HumanvsWild",NA,NA,0,FALSE,NA,NA,NA,NA,NA
"K08217",119,9,8,1,1,NA,0.148479427549195,12.5963843588825,0.151701091901129,1035.61266101608,2.53340981713354,3.65493777971798,2.25219175216031,3.2492258719727,1,0.991666666666667,0.9,-0.0916666666666667,"bacteroides_fragilis","HumanvsWild",NA,NA,0,FALSE,NA,NA,NA,NA,NA
