effect,component,term,estimate,std.error,statistic,p.value,species,annotation,logOR,SE,OR,CI_low,CI_high,p_adj
fixed,cond,host_type_2wild,-0.9827589764527079,0.8194748873142618,-1.199254536857855,0.23042898704321604,enterococcus_faecalis,K06909,-0.9827589764527079,0.8194748873142618,0.37427705147933027,0.0751003728441419,1.8652811691731603,0.4695396839570331
fixed,cond,host_type_2wild,0.478854751715457,0.9421105150724157,0.5082787465530513,0.6112578728464018,enterococcus_faecalis,K07455,0.478854751715457,0.9421105150724157,1.614224655168068,0.25469669889805463,10.230683195448238,0.8728057126701025
fixed,cond,host_type_2wild,-8.968835617609999,7.009894771567623,-1.2794536736825077,0.20073734325463777,enterococcus_faecalis,K04095,-8.968835617609999,7.009894771567623,1.273163507988666e-4,1.3738562407593286e-10,117.98507514717224,0.44162215516020314
fixed,cond,host_type_2wild,-235.80228952258477,NA,NA,NA,enterococcus_faecalis,K18234,-235.80228952258477,NA,3.911711710421145e-103,NA,NA,NA
fixed,cond,host_type_2wild,-30.5400521815791,NA,NA,NA,enterococcus_faecalis,K18831,-30.5400521815791,NA,5.4528538855160077e-14,NA,NA,NA
fixed,cond,host_type_2wild,-180.2150595243674,NA,NA,NA,enterococcus_faecalis,K22299,-180.2150595243674,NA,5.414945534629505e-79,NA,NA,NA
fixed,cond,host_type_2wild,-22898.707775683837,NA,NA,NA,enterococcus_faecalis,K03205,-22898.707775683837,NA,0,NA,NA,NA
fixed,cond,host_type_2wild,-112.4795660448594,NA,NA,NA,enterococcus_faecalis,K07497,-112.4795660448594,NA,1.4149631832453765e-49,NA,NA,NA
fixed,cond,host_type_2wild,-12867.176017891814,NA,NA,NA,enterococcus_faecalis,K00986,-12867.176017891814,NA,0,NA,NA,NA
fixed,cond,host_type_2wild,-453.851131885803,NA,NA,NA,enterococcus_faecalis,K06223,-453.851131885803,NA,7.85159367425493e-198,NA,NA,NA
fixed,cond,host_type_2wild,-139.99469329205334,NA,NA,NA,enterococcus_faecalis,K06400,-139.99469329205334,NA,1.5888291806051713e-61,NA,NA,NA
fixed,cond,host_type_2wild,-12867.176017891814,NA,NA,NA,enterococcus_faecalis,K07486,-12867.176017891814,NA,0,NA,NA,NA
fixed,cond,host_type_2wild,-89.70451820218142,NA,NA,NA,enterococcus_faecalis,K07493,-89.70451820218142,NA,1.101089808759907e-39,NA,NA,NA
fixed,cond,host_type_2wild,-93.72815874395687,NA,NA,NA,enterococcus_faecalis,K06904,-93.72815874395687,NA,1.9695991970946005e-41,NA,NA,NA
fixed,cond,host_type_2wild,-152.8469343003845,NA,NA,NA,enterococcus_faecalis,K07451,-152.8469343003845,NA,4.163128896816921e-67,NA,NA,NA
fixed,cond,host_type_2wild,-24.70868368044879,NA,NA,NA,enterococcus_faecalis,K07741,-24.70868368044879,NA,1.8584677213515276e-11,NA,NA,NA
fixed,cond,host_type_2wild,-176.62813035732182,NA,NA,NA,enterococcus_faecalis,K00571,-176.62813035732182,NA,1.956039573423744e-77,NA,NA,NA
